reflector_ip,ip_version,description
62.122.170.171,4,Ookla Speedtest server: speedtest1.tvkursk.ru
94.128.15.9,4,Ookla Speedtest server: speedtest1.viva.com.kw
81.12.227.186,4,Ookla Speedtest server: speedtest1.vodafone.ro
46.23.192.122,4,Ookla Speedtest server: speedtest1.wispone.it
212.43.17.251,4,Ookla Speedtest server: speedtest1.zain.net
193.138.125.32,4,Ookla Speedtest server: speedtest2.giganet.hu
185.87.241.7,4,Ookla Speedtest server: speedtestfirenze.ivoweb.it
217.112.96.249,4,Ookla Speedtest server: speedtestgrosseto.ivoweb.it
118.70.115.12,4,Ookla Speedtest server: speedtesthn.fpt.vn
190.124.66.206,4,Ookla Speedtest server: speedtestmini.tricom.net
206.208.56.58,4,Ookla Speedtest server: speedtestnet.flhsi.com
209.84.253.4,4,Ookla Speedtest server: speedtestnet.rapidsys.com
217.171.46.93,4,Ookla Speedtest server: speedy.cdlan.net
211.77.43.1,4,Ookla Speedtest server: spt1.seed.net.tw
211.77.43.4,4,Ookla Speedtest server: spthc1.seed.net.tw
211.77.43.10,4,Ookla Speedtest server: sptpt1.seed.net.tw
211.77.43.8,4,Ookla Speedtest server: spttn1.seed.net.tw
65.181.47.60,4,Ookla Speedtest server: ssi-knta-speedtest01.ssimicro.com
46.23.148.113,4,Ookla Speedtest server: st-aleysk.dianet.info
109.237.157.80,4,Ookla Speedtest server: st-belokuriha.dianet.info
46.23.150.165,4,Ookla Speedtest server: st-biysk.dianet.info
109.237.151.33,4,Ookla Speedtest server: st-zarinsk.dianet.info
109.237.152.5,4,Ookla Speedtest server: st.dianet.info
195.2.238.19,4,Ookla Speedtest server: st.trytek.ru
91.226.31.82,4,Ookla Speedtest server: st.vashetv.ru
192.162.112.23,4,Ookla Speedtest server: st1.iconnect.net.ua
91.244.231.251,4,Ookla Speedtest server: st1.simant.pl
93.91.224.2,4,Ookla Speedtest server: st1.volgodonsk.ru
110.143.60.254,4,Ookla Speedtest server: syd1.speedtest.telstra.net
195.64.192.47,4,Ookla Speedtest server: tarvalon.ural.net
213.129.96.2,4,Ookla Speedtest server: tech.uvttk.ru
195.226.208.72,4,Ookla Speedtest server: telepatiya.kz
178.219.44.15,4,Ookla Speedtest server: telincom.ru
91.198.94.43,4,Ookla Speedtest server: test.ajc.com.pl
82.209.230.75,4,Ookla Speedtest server: test.byfly.by
193.106.144.27,4,Ookla Speedtest server: test.campus-rv.net
200.87.100.18,4,Ookla Speedtest server: test.entelnet.bo
62.215.170.104,4,Ookla Speedtest server: test.fasttelco.com
185.53.177.14,4,Ookla Speedtest server: test.informel.pl
217.24.243.122,4,Ookla Speedtest server: tirana.albtelecom.al
217.13.220.136,4,Ookla Speedtest server: tools.kmv.ru
94.154.96.9,4,Ookla Speedtest server: tvk.smnt.pl
93.175.192.20,4,Ookla Speedtest server: tvnet.if.ua
194.177.29.10,4,Ookla Speedtest server: ustronet.pl
187.72.248.30,4,Ookla Speedtest server: velocidade.ctbc.com.br
189.90.240.58,4,Ookla Speedtest server: velocidade.valenet.com.br
177.130.128.1,4,Ookla Speedtest server: velocimetro-poc.mastercabo.com.br
78.83.209.239,4,Ookla Speedtest server: vfu.bg
41.79.4.25,4,Ookla Speedtest server: web.hyperia.com
195.24.54.2,4,Ookla Speedtest server: www.aidabg.net
177.54.96.2,4,Ookla Speedtest server: www.akinet.com.br
185.57.68.12,4,Ookla Speedtest server: www.arminco.com
109.235.186.251,4,Ookla Speedtest server: www.bisv.ru
176.114.232.11,4,Ookla Speedtest server: www.box3.pl
186.233.16.24,4,Ookla Speedtest server: www.conchalnet.com.br
81.16.110.7,4,Ookla Speedtest server: www.dic.at
202.73.10.131,4,Ookla Speedtest server: www.dotcomwork.com
190.111.120.15,4,Ookla Speedtest server: www.ewinet.com
116.203.130.243,4,Ookla Speedtest server: www.freshworx.com
185.58.214.105,4,Ookla Speedtest server: www.gigalink.com.br
178.248.208.51,4,Ookla Speedtest server: www.groupe-mediactive.fr
144.76.71.165,4,Ookla Speedtest server: www.haimspiel.de
195.88.144.5,4,Ookla Speedtest server: www.hosting.kompex.pl
216.114.78.202,4,Ookla Speedtest server: www.hostirian.com
109.234.130.4,4,Ookla Speedtest server: www.intertax.ru
45.224.128.101,4,Ookla Speedtest server: www.isimples.com.br
179.127.79.250,4,Ookla Speedtest server: www.jgnet.com.br
195.230.109.152,4,Ookla Speedtest server: www.kovrov.net
151.106.97.173,4,Ookla Speedtest server: www.masternetrs.com.br
94.231.15.234,4,Ookla Speedtest server: www.microchip.net.pl
185.212.108.129,4,Ookla Speedtest server: www.missnet.ba
189.28.174.50,4,Ookla Speedtest server: www.mma.com.br
185.231.236.6,4,Ookla Speedtest server: www.moses.cz
66.185.30.186,4,Ookla Speedtest server: www.mynetworkhelpdesk.com
109.121.145.5,4,Ookla Speedtest server: www.nbis.bg
189.45.8.11,4,Ookla Speedtest server: www.netbotanic.com.br
91.83.64.2,4,Ookla Speedtest server: www.netsurfclub.hu
67.21.150.232,4,Ookla Speedtest server: www.networxhosting.com
108.174.183.195,4,Ookla Speedtest server: www.orcacomm.com
212.92.8.23,4,Ookla Speedtest server: www.orosnet.hu
189.50.144.15,4,Ookla Speedtest server: www.paintweb.com.br
89.42.203.181,4,Ookla Speedtest server: www.pannet.ro
190.105.164.2,4,Ookla Speedtest server: www.pccp.net.ar
137.59.110.37,4,Ookla Speedtest server: www.penangfon.net
91.204.136.6,4,Ookla Speedtest server: www.pskovline.ru
187.87.208.44,4,Ookla Speedtest server: www.qnet.com.br
199.15.251.164,4,Ookla Speedtest server: www.reliablehostingservices.net
93.115.249.10,4,Ookla Speedtest server: www.simpliq.ro
93.157.10.9,4,Ookla Speedtest server: www.soniko.net.ua
168.167.253.15,4,Ookla Speedtest server: www.speedtest.co.bw
202.150.221.170,4,Ookla Speedtest server: www.speedtest.com.sg
91.220.205.210,4,Ookla Speedtest server: www.speedtest.ittmedia.pl
87.102.26.38,4,Ookla Speedtest server: www.speedtest.karoo.co.uk
188.0.0.246,4,Ookla Speedtest server: www.speedtest.rastrnet.ru
88.146.192.5,4,Ookla Speedtest server: www.sumava-net.cz
69.24.208.111,4,Ookla Speedtest server: www.sumnercomm.net
151.80.24.11,4,Ookla Speedtest server: www.telinea.com
186.227.47.48,4,Ookla Speedtest server: www.totalvia.com.br
204.11.104.30,4,Ookla Speedtest server: www.unwiredltd.com
216.162.128.58,4,Ookla Speedtest server: www.velocityonline.net
201.76.99.3,4,Ookla Speedtest server: www.vescnet.com.br
209.145.111.34,4,Ookla Speedtest server: www2.citytel.net
212.120.160.130,4,Ookla Speedtest server: www2.permonline.ru
187.33.233.2,4,Ookla Speedtest server: xdc.com.br
212.39.75.76,4,Ookla Speedtest server: xnet-st1.contact.bg
69.160.0.86,4,OOREDOO MYANMAR
192.0.78.146,4,ootii.com
31.31.196.158,4,op-soyuz.ru
85.90.160.69,4,OPC Networks Kft.
80.158.5.12,4,open-telekom-cloud.com
83.138.87.173,4,open-the-door.com
194.28.84.37,4,opencart.pk
144.76.153.25,4,opencart.ru
164.90.143.152,4,openchia.io
81.169.150.111,4,opencms.org
208.67.220.220,4,OpenDNS
208.67.220.123,4,OpenDNS Family
208.67.220.2,4,OpenDNS Sbx
146.112.61.106,4,OpenDNS: hit-adult.opendns.com
146.112.61.109,4,OpenDNS: hit-block.opendns.com
146.112.61.105,4,OpenDNS: hit-botnet.opendns.com
146.112.61.110,4,OpenDNS: hit-malware.opendns.com
146.112.61.108,4,OpenDNS: hit-phish.opendns.com
87.117.218.122,4,openedi.com
82.220.2.210,4,openelec.tv
65.21.92.44,4,openhandhelds.org
195.30.108.233,4,openheritage.eu
91.215.153.227,4,openj-gate.com
94.247.43.254,4,OpenNIC
169.62.209.70,4,opentekel.com
82.145.213.6,4,operafootball.com
185.78.22.89,4,opexshop.ir
5.134.6.110,4,opreis.nl
188.42.181.201,4,opros.by
66.29.137.59,4,opticsgadget.com
91.206.63.93,4,optimistoptica.ru
77.92.75.2,4,optimumcoatings.co.uk
89.253.221.46,4,optimumsystem.ru
217.70.180.155,4,optionsmegastore.com
91.201.168.154,4,optom.com.ua
62.122.204.251,4,orada.if.ua
67.43.3.124,4,oraexpo.com
77.89.232.86,4,ORANGE MOLDOVA S.A.
212.160.85.232,4,Orange Polska Spolka Akcyjna
94.102.0.31,4,orangepi.com.tr
207.180.233.81,4,orangweb.com
45.149.78.45,4,orbitalclinic.ir
118.163.60.153,4,orbitek.co
198.252.99.166,4,orbitingweb.com
69.175.14.98,4,orchidglobal.net
185.149.103.26,4,ordudabugun.com
75.102.57.101,4,ordyslexie.com
93.95.99.103,4,oreanda.ru
95.183.8.214,4,oreloblsovet.ru
81.16.28.213,4,organicmanufacture.com
198.54.114.239,4,organicrootspk.com
95.173.177.18,4,organigiz.org
185.95.87.227,4,organikari.com
45.151.250.200,4,organikdede.com
209.59.137.154,4,organikgurme.com
167.114.114.28,4,organizein.com
85.13.139.117,4,orginio.com
5.104.111.221,4,orhangazi.bel.tr
178.159.42.113,4,orifstyle.com
176.9.61.4,4,originaldll.com
194.163.177.103,4,origincrack.com
161.97.92.135,4,originelabs.com
68.66.248.5,4,origymamman.com
67.222.26.172,4,orio.digital
5.2.85.41,4,orionsosyal.com
94.102.12.166,4,orkaholding.com.tr
104.103.192.149,4,orlando.gov
104.245.16.151,4,orleanshub.com
95.217.61.179,4,ornekogretmen.com
70.42.46.48,4,orocktech.com
199.232.196.247,4,orrchevroletcadillac.com
185.9.38.139,4,ortam.org
104.37.86.39,4,ortegaplumbingandheating.com
144.208.76.174,4,orthodoxlife.org
23.185.0.2,4,orthopedicinstitutesf.com
78.142.210.142,4,orthoprime.com.tr
193.223.100.30,4,orthosp.com
67.207.88.237,4,orthotoc.com
194.1.147.6,4,ortizandortiz.com
78.142.210.144,4,ortombo.com
85.208.102.83,4,ortopediaymas.com
162.0.229.90,4,orzas.com
54.153.84.31,4,orzo.io
195.201.149.81,4,osa.pl
67.225.188.110,4,osbornemint.com
88.214.28.6,4,oscaralexander.com
35.185.73.99,4,osceolasheriff.org
212.64.62.183,4,oschina.net
208.97.138.103,4,oscillo.com
185.55.227.229,4,osd-engel.com
185.42.172.171,4,oses.com.tr
173.255.243.136,4,oshcut.com
151.106.103.132,4,osiligilaimaasailodge.co.tz
95.156.253.3,4,osint.ir
2.57.138.1,4,osintme.com
195.159.29.179,4,oslobrains.no
185.51.20.168,4,osmancikhaber.com.tr
194.59.164.181,4,osmanonlines.com
208.106.190.112,4,osmoving.com
159.8.212.66,4,ospreyreviews.com
185.165.31.5,4,ostadesite.com
185.255.89.7,4,ostadlink.com
85.13.156.201,4,ostcode.de
87.98.130.42,4,osteopathe.com
185.114.247.92,4,osterdoug.com
46.30.215.138,4,ostergotland.nu
195.3.247.214,4,ostrov.at
185.141.168.134,4,osvehco.ir
185.46.191.100,4,osvita.cv.ua
62.122.204.232,4,osvita.if.ua
195.216.226.16,4,osvita.net
198.211.117.11,4,osvito.com
195.210.46.35,4,otaugroup.kz
168.119.32.248,4,otbteam.biz
190.92.137.138,4,otc.lk
54.246.128.54,4,otelneva.com
66.111.4.54,4,otfried.org
65.49.219.141,4,otherclean.com
209.145.62.24,4,otherpower.com
185.201.115.58,4,oto-praca.pl
212.68.61.199,4,otodergi.com
103.149.27.25,4,otoedv.com
185.8.33.83,4,otonokta.com
213.202.253.19,4,otosenteaparatlari.com
185.92.1.6,4,otosilecek.com
70.32.23.96,4,otrway.com
91.223.223.34,4,otsledit.com.ua
149.28.48.19,4,ottoportland.com
94.130.237.69,4,otvetus.com
185.182.57.48,4,oudgebakkenbestrating.nl
51.91.31.29,4,ouedkniss.com
34.224.10.110,4,ouhealth.com
105.73.80.241,4,oulmes.ma
192.124.249.13,4,oupcanada.com
96.30.7.60,4,ourchurch.com
50.31.114.5,4,ourglobalidea.com
171.22.26.136,4,ourhomeappliances.ir
164.160.91.15,4,ourhomebusiness.co.za
2.18.66.49,4,ourismanlexusofrockville.com
216.246.112.69,4,ourmarinespecies.com
103.224.182.207,4,ournba.net
176.56.56.92,4,oursocialtimes.com
157.245.252.130,4,ourteentrends.com
194.233.78.197,4,ourtimesnews.com
63.143.42.227,4,out-of-office-messages.com
118.88.22.230,4,outbackvision.com.au
198.71.55.148,4,outdo.pk
212.67.220.128,4,outdoor-revolution.com
148.251.235.83,4,outdoor-shop.com
94.249.161.42,4,outdoorfan.de
67.225.242.139,4,outdoorideas.net
192.124.249.160,4,outdoorsforall.org
63.251.238.137,4,outdoorsg.com
148.251.142.101,4,outdoorspezial.de
67.225.190.165,4,outdoorsportswire.com
162.0.232.116,4,outdoorxsports.com
185.151.30.133,4,outlandishblog.com
192.124.249.125,4,outletkey.com
75.102.57.229,4,outletropabarata.com
68.66.234.57,4,outlift.com
158.69.54.6,4,outlook-apps.com
192.0.78.141,4,outnowmagazine.com
70.32.23.85,4,outoff.com.co
35.162.142.147,4,outrageousoutdoors.com
45.8.224.130,4,outrank.co.uk
162.241.71.143,4,outreachwarriors.com
159.203.68.140,4,outsidethebadge.com
66.45.252.138,4,outsourcetoasia.io
45.79.181.197,4,outstandingdrone.com
85.95.234.135,4,ovarsa.com.tr
208.101.240.23,4,ovatn.net
193.109.246.63,4,ovego.tv
104.239.161.99,4,overground.com
185.49.85.70,4,overlays.ir
162.213.251.93,4,overnightprofitsites.com
192.0.78.139,4,overseasfreight.net
94.130.125.249,4,overtclick.com
51.79.144.245,4,OVH SAS
198.27.92.4,4,ovh.it
198.27.92.6,4,ovh.pl
185.192.112.24,4,ovitagasht.com
134.209.16.220,4,ovohost.com
192.124.249.157,4,owaa.org
92.204.133.113,4,ownakona.com
162.214.0.82,4,owngoalnigeria.com
208.88.75.86,4,oxbocorp.com
35.189.122.249,4,oxbridgeapplications.com
109.203.126.211,4,oxford-management.com
158.58.187.67,4,oxinsteel.ir
31.31.196.16,4,oxusmoscow.ru
146.88.239.197,4,oyku.com.tr
193.238.27.24,4,oyun.page.tl
185.171.88.234,4,oyunclass.com
79.98.129.102,4,oyuncumeskeni.com
89.252.175.73,4,oyuncuyusbis.com
37.157.254.76,4,oyunflash.com
89.163.215.98,4,oyunkayit.com
37.230.104.41,4,oz-anadolu.com
185.115.41.251,4,ozanadolumakina.com
169.48.37.93,4,ozarksgo.net
89.252.186.172,4,ozbetonsilim.com
185.254.237.170,4,ozbursa.com
110.232.143.21,4,ozdent.com
52.58.4.251,4,ozdoganmuzik.com
185.12.108.49,4,ozelanadolu.com
91.151.90.42,4,ozeldemo.com
89.19.23.130,4,ozenpromosyon.com
5.250.248.34,4,ozermaktarim.com
89.252.178.86,4,ozgurifade.com.tr
185.85.236.10,4,ozipekliler.com.tr
45.93.101.33,4,ozistanbulrealestate.com
178.157.10.67,4,ozkarltd.com.tr
185.106.209.76,4,ozkayaotomotiv.com.tr
116.90.53.25,4,ozoutback.com.au
172.105.190.57,4,ozpos.net.au
135.181.180.74,4,ozroadways.com.au
217.116.196.155,4,ozselim.com.tr
93.186.117.38,4,ozturkyedekparca.com
144.208.79.222,4,ozwallpaper.com.au
159.253.132.180,4,ozyildizmotor.com
46.8.141.133,4,p-host.in
198.91.87.183,4,p-move.com
37.187.158.17,4,p-nintendo.com
136.243.19.234,4,p.de
198.61.167.142,4,p22.com
64.190.62.111,4,p2energy.com
79.127.127.32,4,p30day.ir
192.124.249.62,4,p9dc.org
35.222.50.226,4,paatham.in
103.153.154.2,4,Pabna Cable Vision Dot Net
178.124.138.117,4,pac.by
216.92.180.85,4,pacdc.org
149.210.197.88,4,pace-cme.org
104.130.67.190,4,pacemaker.net
208.43.88.227,4,pacific-im.com
185.110.190.92,4,pacific.ac
69.87.218.221,4,pacificalliedproducts.com
45.72.66.10,4,pacificcarrentals.com
208.97.136.251,4,pacificdesigncenter.com
216.92.154.11,4,pacifichorticulture.org
88.99.66.243,4,packagingart.ir
192.124.249.108,4,packair.com
45.178.6.41,4,packetbunker.com
88.99.91.34,4,packhouse.ir
185.88.179.50,4,padidecarpet.com
46.30.215.157,4,padowan.dk
159.69.42.211,4,pag.com.ua
212.27.63.159,4,pag2014.free.fr
104.86.110.91,4,paganibeverlyhills.com
66.39.5.96,4,pagat.com
50.31.176.102,4,pagetamil.com
104.237.144.228,4,pagewiz.com
45.162.228.138,4,paidiego.com.br
69.163.217.171,4,paigehernandez.com
107.167.82.142,4,paikaribazar.xyz
103.11.188.110,4,painrelief.com.sg
162.208.0.242,4,paintpro.net
69.163.224.192,4,paintsprayerguy.com
69.167.189.62,4,paiplaw.com
172.96.191.190,4,paivantarjous.fi
192.252.154.52,4,pakaccountants.com
69.163.228.244,4,pakayakflorida.com
49.12.122.233,4,pakdezines.com
157.90.55.17,4,pakfarayand.ir
5.39.103.114,4,pakhshelectric.com
185.78.22.12,4,pakhshghasemi.com
23.222.39.140,4,pakistanimatrimony.com
66.219.22.55,4,pakistanprofiles.com
138.128.162.43,4,pakistantechnews.com
198.38.83.102,4,pakjas.com.pk
37.59.160.180,4,pakket.ir
92.51.185.18,4,paksafe.de
5.144.135.35,4,pakservice.org
82.196.7.217,4,paktribune.com
193.111.199.59,4,paktvbox.com
198.54.120.28,4,pakwhois.com
95.216.93.102,4,pal4it.com
192.124.249.53,4,palacesouthbeach.com
185.212.70.118,4,palentrix.com
138.201.6.237,4,palermoceramic.com
89.252.179.222,4,paletimalatcisi.com
79.175.190.30,4,paletrang.com
91.98.98.230,4,palizct.com
185.159.154.143,4,palizniroo.com
5.250.252.44,4,palleycantadunyasi.com
156.67.79.222,4,palmarosashop.com
46.4.90.3,4,palmenmann.de
66.240.192.140,4,palmettoexterminators.net
85.90.244.83,4,palnews.online
13.126.222.229,4,palpx.com
151.101.194.159,4,pambass.com
185.56.218.212,4,pambianconews.com
194.56.74.7,4,pamigoshop.hr
93.125.48.41,4,pan.by
164.132.138.89,4,panasonic-iranco.com
185.120.222.241,4,panasonicir.com
172.104.138.133,4,pancafepro.com
194.163.35.226,4,pandakash.xyz
81.91.178.72,4,pandax.pro
72.52.162.148,4,pandgcanvas.com
69.16.220.89,4,pandiahealth.com
27.96.51.203,4,pandora-2.com
198.20.170.230,4,pandorabraceletsclearance.net
93.174.53.149,4,pandorarussia.ru
173.236.155.7,4,pandrdental.com
135.125.22.240,4,panel780.com
185.53.177.31,4,panelesysistemassolaresofertamex.com
185.88.177.17,4,panelmammutco.com
185.186.52.8,4,panelsaz.xyz
209.182.252.58,4,pangeabuilders.com
95.216.20.208,4,pangereh.ir
186.225.194.29,4,Pannet Servi̤os On Line Ltda
213.238.169.60,4,panofis.net
185.151.30.174,4,pantrymama.com
217.150.252.174,4,panzerrush.com
182.18.134.152,4,papajohns.ae
185.171.91.113,4,papatyasohbet.com
213.162.197.38,4,papelstore.es
47.89.243.52,4,paperfeel100.com
159.89.175.19,4,paperpage.in
69.39.227.39,4,paperpapers.com
185.2.4.84,4,papertype.it
198.57.220.20,4,papreplive.com
185.58.213.105,4,paprycka-ladenbau.de
162.244.239.225,4,par2pro.com
185.2.14.195,4,par30bazar.ir
198.105.219.4,4,paradune.com
185.98.5.120,4,paragondelivery.kz
66.39.27.55,4,paragonenergygroup.com
151.101.1.191,4,paragonhonda.com
174.129.25.170,4,paramus.k12.nj.us
138.201.202.6,4,paranepoxy.com
184.170.146.10,4,paranormalworld.net
151.101.194.228,4,parasoft.com
92.63.171.82,4,paravansite.ga
200.35.158.10,4,parcelasalsur.cl
74.208.131.25,4,parcelindustry.com
86.104.38.251,4,parcham.io
171.22.26.125,4,pardeshop.com
185.78.22.34,4,pardiset.com
155.94.249.211,4,parentinghealthybabies.com
159.203.145.174,4,parentingisnteasy.co
192.237.224.60,4,parentsleague.org
69.163.161.162,4,parenttrust.org
78.40.9.86,4,parfum-france.com
159.8.44.92,4,parfumevi.com.tr
198.252.105.53,4,parhaatnetti24.com
78.46.75.239,4,parhost.net
45.87.83.112,4,paris-crowdfunding.com
185.111.45.42,4,parisattitude.com
51.15.185.98,4,parisetudiant.com
185.2.4.134,4,paristexas.it
79.132.193.88,4,parkerlatifi.com
167.99.221.98,4,parkingservispg.me
64.34.111.86,4,parkinsonalliance.org
43.250.142.134,4,parklifecc.com.au
45.200.120.54,4,parkofset.com
116.202.50.154,4,parksabz.com
202.45.147.114,4,parliament.gov.np
45.86.181.199,4,parlux.ru
35.246.236.237,4,parmigianoreggiano.com
185.75.196.8,4,parmistkt.ir
178.63.174.22,4,parmoon.com
5.135.218.196,4,parrot.ir
162.144.209.215,4,parrottbenefitgroup.com
135.181.136.139,4,parsaghaleb.ir
5.144.130.50,4,parsbpms.com
34.194.149.67,4,parsed.io
198.55.55.220,4,parsethylene-kish.com
185.88.179.55,4,parsfanavari.com
45.89.238.190,4,parsfootball.com
95.216.163.148,4,parsianind.com
51.255.145.138,4,parsiapakhsh.com
95.217.91.214,4,parsimezon.online
171.22.24.188,4,parsmelal.com
5.61.27.215,4,parspa.com
185.88.176.228,4,parssanaye.com
138.201.126.179,4,parstableau.com
185.55.225.157,4,parstaghvim.ir
79.127.126.116,4,parstires.com
52.7.213.36,4,part.net
45.159.115.187,4,partdev.ir
167.86.80.20,4,partidulverde.ro
75.98.162.78,4,partiesthatcook.com
46.105.204.13,4,partir.com
158.106.132.134,4,partnernomics.com
216.137.128.139,4,partnership.com
192.31.129.12,4,partnershipmovement.org
